logID,lineID,sid,time,tid,component,message,template,values
20,31,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-05T09:42:24:708+0200,59,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request complete,SendHttpRequestSync: Post Request complete,[]
20,32,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-05T09:42:24:726+0200,42,ngl-lib_SPVerifier,IsValidSignedProfile: Signature verification success,IsValidSignedProfile: Signature verification success,[]
20,33,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-05T09:42:24:728+0200,62,ngl-lib_InMemoryStorage,"SetASNP  Setting onLocalSignout as it does have a valid value, before - 408 , now - 408","SetASNP Setting onLocalSignout as it does have a valid value, before - <*> , now - <*>","['408', '408']"
20,34,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-05T09:42:24:728+0200,16,ngl-lib_NglAppLib ErrorID=403,GetLatestNglProfile Status: NGL Profile Unavailable,GetLatestNglProfile Status: NGL Profile Unavailable,[]
20,35,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-05T09:42:24:729+0200,54,ngl-lib_NglController,ProcessV2Profile: request id: 151 api: 12 call-status: 403 profile-status: 403 sequence: subsequent workflow?: no spinner?: no,ProcessV2Profile: request id: <*> api: <*> call-status: <*> profile-status: <*> sequence: <*> workflow?: <*> spinner?: <*>,"['151', '12', '403', '403', 'subsequent', 'no', 'no']"
20,36,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-05T09:42:24:729+0200,30,ngl-lib_NglController,HandleV2Response: Handle NUL response (request 151 type 0 status 403 sequence subsequent),HandleV2Response: Handle NUL response (request <*> type <*> status <*> sequence subsequent),"['151', '0', '403']"
20,37,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-05T09:42:24:729+0200,31,ngl-lib_NglController,HandleV2Response: No workflow with provisional response,HandleV2Response: No workflow with provisional response,[]
20,38,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-05T09:42:24:729+0200,45,ngl-lib_NglController,NotifyData: request id: 151 api: 12,NotifyData: request id: <*> api: <*>,"['151', '12']"
20,39,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-05T09:42:24:729+0200,21,ngl-lib_NglController,GetProfile: request 151 recieved,GetProfile: request <*> recieved,['151']
20,40,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-05T09:42:24:729+0200,22,ngl-lib_NglController,GetProfile: request 151 returned status 403,GetProfile: request <*> returned status <*>,"['151', '403']"
20,41,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-05T09:42:24:729+0200,46,ngl-lib_NglController,"NotifyWorkflowBeforeData: Ignore notifying a workflow since its a headless app, instead NotifyProfileData","NotifyWorkflowBeforeData: Ignore notifying a workflow since its a headless app, instead NotifyProfileData",[]
20,42,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-05T09:42:24:729+0200,4,ngl-lib_NglController,DisableProfileRefresh: invoked,DisableProfileRefresh: invoked,[]
20,43,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-05T09:42:24:729+0200,52,ngl-lib_NglController,ProcessV2Profile: handler succeeded (latest profile status 403),ProcessV2Profile: handler succeeded (latest profile status <*>),['403']
20,44,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-05T16:42:21:680+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
21,1,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-05T16:42:21:682+0200,37,ngl-lib_NglCommonLib,ImsCachedAccessToken - Cached access token fetch status: IMSConnectorStatus:41,ImsCachedAccessToken - Cached access token fetch status: <*>,['IMSConnectorStatus:41']
21,2,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-05T16:42:21:682+0200,50,ngl-lib_NglController,PostLogFile: No Cached Access Token found with Status 503,PostLogFile: No Cached Access Token found with Status 503,[]
21,3,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-05T16:42:21:683+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
21,4,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-05T16:42:21:683+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
21,5,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-05T16:42:21:683+0200,35,ngl-lib_NglCommonLib,ImsAccessTokenInternal - returned with NglStatusCode:218,ImsAccessTokenInternal - returned with <*>,['NglStatusCode:218']
21,6,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-05T16:42:21:683+0200,32,ngl-lib_NglAppLib ErrorID=218,ImsAccessToken Status: Data Not Found : Principal,ImsAccessToken Status: Data Not Found : Principal,[]
21,7,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-05T16:42:21:683+0200,49,ngl-lib_NglController,PostLogFile: No Access Token found with Status 218,PostLogFile: No Access Token found with Status 218,[]
21,8,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-07T18:29:22:595+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
22,1,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-07T18:29:22:598+0200,37,ngl-lib_NglCommonLib,ImsCachedAccessToken - Cached access token fetch status: IMSConnectorStatus:41,ImsCachedAccessToken - Cached access token fetch status: <*>,['IMSConnectorStatus:41']
22,2,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-07T18:29:22:599+0200,50,ngl-lib_NglController,PostLogFile: No Cached Access Token found with Status 503,PostLogFile: No Cached Access Token found with Status 503,[]
22,3,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-07T18:29:22:610+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
22,4,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-07T18:29:22:621+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
22,5,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-07T18:29:22:622+0200,35,ngl-lib_NglCommonLib,ImsAccessTokenInternal - returned with NglStatusCode:218,ImsAccessTokenInternal - returned with <*>,['NglStatusCode:218']
22,6,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-07T18:29:22:622+0200,32,ngl-lib_NglAppLib ErrorID=218,ImsAccessToken Status: Data Not Found : Principal,ImsAccessToken Status: Data Not Found : Principal,[]
22,7,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-07T18:29:22:622+0200,49,ngl-lib_NglController,PostLogFile: No Access Token found with Status 218,PostLogFile: No Access Token found with Status 218,[]
23,1,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:12:526+0200,0,ngl-lib_NglAppLib,-------- Initializing session logs --------,-------- Initializing session logs --------,[]
23,2,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:12:526+0200,25,ngl-lib_kOperatingConfig,GetRuntimeDetails: No operating configs found,GetRuntimeDetails: No operating configs found,[]
23,3,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:12:526+0200,24,ngl-lib_kOperatingConfig,GetRuntimeDetails: Fallback to NAMED_USER_ONLINE!!,GetRuntimeDetails: Fallback to NAMED_USER_ONLINE!!,[]
23,4,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:12:526+0200,3,ngl-lib_kOperatingConfig,"Deserialize: No Operating Config file, default init","Deserialize: No Operating Config file, default init",[]
23,5,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:12:529+0200,65,ngl-lib_NglAppLib,"SetConfig: OS Name=MAC, OS Version=10.15.5","SetConfig: OS Name=<*>, OS Version=<*>","['MAC', '10.15.5']"
23,6,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:12:529+0200,64,ngl-lib_NglAppLib,"SetConfig: NGLLibVersion=1.17.0.35, Environment=5, Runtimemode=NAMED_USER_ONLINE, NpdID=","SetConfig: NGLLibVersion=<*>, Environment=<*>, Runtimemode=<*>, NpdID=","['1.17.0.35', '5', 'NAMED_USER_ONLINE']"
23,7,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:12:529+0200,63,ngl-lib_NglAppLib,"SetConfig: ClientID=ProjectCentral16, AppID=CCLibrary1, AppVersion=3.8","SetConfig: ClientID=<*>, AppID=<*>, AppVersion=<*>","['ProjectCentral16', 'CCLibrary1', '3.8']"
23,8,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:12:530+0200,44,ngl-lib_NglController,NglController: constructor invoked in 4 license mode,NglController: constructor invoked in <*> license mode,['4']
23,9,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:12:530+0200,38,ngl-lib_NglController,InitializeProfileUpdates: invoked and running in headless mode,InitializeProfileUpdates: invoked and running in headless mode,[]
23,10,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:544+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
23,11,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:544+0200,68,ngl-lib_NUSecureProfileFetcher ErrorID=PrincipalMgrOperationStatus:6,ValidateAndGetCachedSP : Failed to fetch principal,ValidateAndGetCachedSP : Failed to fetch principal,[]
23,12,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:545+0200,11,ngl-lib_NglAppLib ErrorID=218,GetCachedNglProfile Status: Data Not Found : Principal,GetCachedNglProfile Status: Data Not Found : Principal,[]
23,13,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:545+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
23,14,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:545+0200,69,ngl-lib_NUSecureProfileFetcher ErrorID=PrincipalMgrOperationStatus:6,ValidateAndGetPrefetchedSP : Failed to fetch principal,ValidateAndGetPrefetchedSP : Failed to fetch principal,[]
23,15,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:545+0200,20,ngl-lib_NglAppLib ErrorID=218,GetPrefetchedNglProfile Status: Data Not Found : Principal,GetPrefetchedNglProfile Status: Data Not Found : Principal,[]
23,16,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:545+0200,6,ngl-lib_NglController,ExecuteRequest: request id: 1 api: 0 data?: no workflow?: no,ExecuteRequest: request id: <*> api: <*> data?: <*> workflow?: no,"['1', '0', 'no']"
23,17,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:546+0200,6,ngl-lib_NglController,ExecuteRequest: request id: 2 api: 0 data?: no workflow?: no,ExecuteRequest: request id: <*> api: <*> data?: <*> workflow?: no,"['2', '0', 'no']"
23,18,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:546+0200,39,ngl-lib_NglController,InitializeProfileUpdates: Initial internal status = 403,InitializeProfileUpdates: Initial internal status = <*>,['403']
23,19,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:546+0200,43,ngl-lib_NglController,LogCurrentUser: CachedNotValidated UserID=0,LogCurrentUser: <*> UserID=<*>,"['CachedNotValidated', '0']"
23,20,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:546+0200,40,ngl-lib_NglController,InitializeWorkflows: invoked,InitializeWorkflows: invoked,[]
23,21,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:546+0200,61,ngl-lib_NglAppLib,SetAppRuntimeConfig: AppLocale=en_US,SetAppRuntimeConfig: AppLocale=<*>,['en_US']
23,22,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:547+0200,41,ngl-lib_NglController,InitialProfileTimer: app is licensed,InitialProfileTimer: app is licensed,[]
23,23,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:549+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
23,24,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:549+0200,48,ngl-lib_NUSecureProfileFetcher,operator() : Blocking initial unauth call for unlicensed app (principal not found),operator() : Blocking initial unauth call for unlicensed app (principal not found),[]
23,25,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:549+0200,18,ngl-lib_NglAppLib ErrorID=255,GetLatestNglProfile Status: Unlicensed apps are denied to reach out to COPS if there is no user signed in,GetLatestNglProfile Status: Unlicensed apps are denied to reach out to COPS if there is no user signed in,[]
23,26,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:549+0200,54,ngl-lib_NglController,ProcessV2Profile: request id: 2 api: 0 call-status: 255 profile-status: 403 sequence: initial workflow?: no spinner?: no,ProcessV2Profile: request id: <*> api: <*> call-status: <*> profile-status: <*> sequence: <*> workflow?: <*> spinner?: <*>,"['2', '0', '255', '403', 'initial', 'no', 'no']"
23,27,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:550+0200,29,ngl-lib_NglController,HandleV2Response: Cannot handle undefined response (request 2 type 9 status 403 sequence initial),HandleV2Response: Cannot handle undefined response (request <*> type <*> status <*> sequence <*>),"['2', '9', '403', 'initial']"
23,28,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:551+0200,54,ngl-lib_NglController,ProcessV2Profile: request id: 2 api: 0 call-status: 255 profile-status: 403 sequence: initial workflow?: no spinner?: no,ProcessV2Profile: request id: <*> api: <*> call-status: <*> profile-status: <*> sequence: <*> workflow?: <*> spinner?: <*>,"['2', '0', '255', '403', 'initial', 'no', 'no']"
23,29,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:551+0200,53,ngl-lib_NglController,ProcessV2Profile: Initial profile failure: licensed from cache (profile status 403),ProcessV2Profile: Initial profile failure: licensed from cache (profile status <*>),['403']
23,30,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:551+0200,43,ngl-lib_NglController,LogCurrentUser: Cached UserID=0,LogCurrentUser: <*> UserID=<*>,"['Cached', '0']"
23,31,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:551+0200,45,ngl-lib_NglController,NotifyData: request id: 2 api: 0,NotifyData: request id: <*> api: <*>,"['2', '0']"
23,32,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:551+0200,21,ngl-lib_NglController,GetProfile: request 2 recieved,GetProfile: request <*> recieved,['2']
23,33,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:551+0200,22,ngl-lib_NglController,GetProfile: request 2 returned status 403,GetProfile: request <*> returned status <*>,"['2', '403']"
23,34,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:551+0200,66,ngl-lib_NglController,StartRecurringAuthAndProfileChecks: invoked,StartRecurringAuthAndProfileChecks: invoked,[]
23,35,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T09:46:13:551+0200,5,ngl-lib_NglController,EnableProfileRefresh: invoked,EnableProfileRefresh: invoked,[]
23,36,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T10:46:13:437+0200,23,ngl-lib_NglController,GetRefreshProfile: invoked with initial result: none & GetProfile type: 1,GetRefreshProfile: invoked with initial result: <*> & GetProfile type: <*>,"['none', '1']"
24,1,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T10:46:13:439+0200,6,ngl-lib_NglController,ExecuteRequest: request id: 3 api: 12 data?: no workflow?: no,ExecuteRequest: request id: <*> api: <*> data?: <*> workflow?: no,"['3', '12', 'no']"
24,2,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T10:46:13:446+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
24,3,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T10:46:13:446+0200,47,ngl-lib_NUSecureProfileFetcher ErrorID=%s : %s inform Controller,operator(),operator(),[]
24,4,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T10:46:13:446+0200,15,ngl-lib_NglAppLib ErrorID=220,GetLatestNglProfile Status: Error Fetching Access Token : Invalid Device Token,GetLatestNglProfile Status: Error Fetching Access Token : Invalid Device Token,[]
24,5,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T10:46:13:446+0200,54,ngl-lib_NglController,ProcessV2Profile: request id: 3 api: 12 call-status: 220 profile-status: 403 sequence: subsequent workflow?: no spinner?: no,ProcessV2Profile: request id: <*> api: <*> call-status: <*> profile-status: <*> sequence: <*> workflow?: <*> spinner?: <*>,"['3', '12', '220', '403', 'subsequent', 'no', 'no']"
24,6,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T10:46:13:446+0200,29,ngl-lib_NglController,HandleV2Response: Cannot handle undefined response (request 3 type 9 status 403 sequence subsequent),HandleV2Response: Cannot handle undefined response (request <*> type <*> status <*> sequence <*>),"['3', '9', '403', 'subsequent']"
24,7,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T10:46:13:446+0200,54,ngl-lib_NglController,ProcessV2Profile: request id: 3 api: 12 call-status: 220 profile-status: 403 sequence: subsequent workflow?: no spinner?: no,ProcessV2Profile: request id: <*> api: <*> call-status: <*> profile-status: <*> sequence: <*> workflow?: <*> spinner?: <*>,"['3', '12', '220', '403', 'subsequent', 'no', 'no']"
24,8,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T10:46:13:446+0200,55,ngl-lib_NglController,ProcessV2Profile: Subsequent profile failure: existing profile status 403,ProcessV2Profile: Subsequent profile failure: existing profile status <*>,['403']
24,9,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T10:46:13:446+0200,9,ngl-lib_NglController,"ForceProfileRefresh: cause: 1, delay: 0","ForceProfileRefresh: cause: 1, delay: <*>",['0']
24,10,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T10:46:13:446+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
24,11,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T10:46:13:447+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
24,12,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T10:46:13:447+0200,2,ngl-lib_UserPrincipalDao,DeleteUserPrincipal failed in RemoveUserProfile,DeleteUserPrincipal failed in RemoveUserProfile,[]
24,13,911b2f56-6a48-4f28-9aa3-e133806e8158.1591775172526,2020-06-10T10:46:13:447+0200,7,ngl-lib_UserPrincipalManager,Failed to remove principal,Failed to remove principal,[]
